"X",".groups","time","HR1","HR2","Resp1","Resp2"
1,1,27.992025,-0.262749578654902,1.74795343558748,0.650256257953545,1.27979413533923
2,2,27.993692,-0.388017862590848,1.74795343558748,0.657055046934559,0.514483341205616
3,3,27.99536,-0.441375114780268,1.74795343558748,-1.59689821491558,-0.858425043552298
4,4,27.997023,0.391516964589509,1.37856209207459,-0.258831713224866,-0.704122055269483
5,5,27.998691,-0.086113621170271,-0.932956359644727,-1.67749148422762,1.08898639608294
6,6,28.000358,-0.489235974961643,-0.593767462721962,-1.1759237561044,0.739001640620131
7,7,28.002024,0.451678778028204,-2.03266431248822,-0.719108802869702,0.939953168011541
8,8,28.003692,-2.44364169458885,-0.664085409395319,0.812659802680126,0.423036320058852
9,9,28.005358,-2.44364169458885,-0.539029891417115,-0.485339524255477,-0.85797497139073
10,10,28.007026,-0.475136971207488,-0.69254894647384,0.390812628081874,0.342186609359493
11,11,28.008693,-0.476908897614784,0.574443370662349,-0.764196697575623,-0.975086628706568
12,12,28.010359,0.900958541271243,-0.593767462721962,1.14514729183422,0.167093961622756
13,13,28.012025,-0.317963096582463,-1.60144965872999,-1.33893636802654,0.297746252966174
14,14,28.013693,-0.286457735677372,-0.758868670547538,0.783359152009917,0.356013519643156
15,15,28.015358,0.177092038591161,1.42403394116436,0.121769116824376,-0.678164932573028
16,16,28.017023,-0.086113621170271,0.685536841467142,1.21353147370008,1.52914187568701
17,17,28.018692,2.44703455377213,1.30449977820473,0.29494859061698,-0.620535598764377
18,18,28.020358,-0.489235974961643,1.5694626245226,0.713689880324501,-0.708446819198387
19,19,28.022024,-0.354576844912284,-0.878732845531264,0.0897768795689663,-0.928785519775589
20,20,28.023692,0.183455692156585,0.00526782486812358,1.04943147749001,0.968408286083843
21,21,28.02536,0.176953777393056,1.09408538091636,-0.174497680292488,-0.0990691233095373
22,22,28.027026,-0.448146929956309,1.61382258694656,0.676301873251831,0.462512082072039
23,23,28.028692,0.373226463461215,0.377324650114111,0.644237070036918,0.809951057571515
24,24,28.030359,-0.0525452576513468,-0.801592534898173,-0.679697581212131,0.540855775795124
25,25,28.032024,0.34822705600202,-0.949157221082393,0.723085665119224,0.56922593390592
26,26,28.033692,-0.204592552588732,1.20918976709097,1.11139461522049,0.500482457071841
27,27,28.035357,0.0432915833510878,-0.146379046590348,0.654390585644123,-1.21810696513938
28,28,28.037023,-0.101289606888614,-0.258170619753811,0.778590741574168,-1.19880699451306
29,29,28.038692,-0.164860650396379,-0.322142181348346,-1.59511080482258,0.191505330542389
30,30,28.040358,0.133776260605816,-0.635145893435887,0.582473160254893,0.243553269275742
31,31,28.042025,0.183455692156585,0.899854265578989,0.205307837659816,-1.47592059907283
32,32,28.043692,-0.3821963384601,1.62577409932699,0.195745514374435,-0.59036385820079
33,33,28.04536,0.694989379072806,-0.753442511305145,-0.224778803647702,0.158377673348496
34,34,28.047025,1.00761977870429,-0.0548326253703088,-0.55510567420163,1.63469268171281
35,35,28.048692,0.201353240406052,-0.545185884943574,1.0818004549505,1.01377492169201
36,36,28.050358,0.0743203069679732,-0.241053784557718,1.21388727101376,0.168015238119059
37,37,28.052024,1.85850102255954,-0.229008980316621,-1.22226396053032,-2.35447068760669
38,38,28.053691,1.76761247706824,-0.390714872125026,0.961133233423659,0.96518067008425
39,39,28.055357,-0.0472949705759287,-1.07601657209155,0.162529470372829,-0.820504954499256
40,40,28.057024,-0.468012881052486,-0.686900663753687,1.26029865035843,0.503375322197719
41,41,28.058692,-0.540352595282189,-0.853439327799616,-0.165703226961107,1.49689202309034
42,42,28.060359,0.413089349946511,-0.703782048063356,0.410034415665515,-0.434637078969143
43,43,28.062025,-0.447664034529663,-1.0131143763828,-0.012060534203616,-0.592080394438307
44,44,28.063693,1.26768909234028,0.54214027061114,-0.467349665550452,0.678678170367139
45,45,28.06536,2.38677540928881,-1.16283258141582,-1.13092550415299,-0.343603127117463
46,46,28.067024,-0.236290751480654,-1.22215160810906,1.09181417096161,0.659860444557864
47,47,28.068692,0.189739299765211,-0.98271138402419,0.91454318262173,-0.322892476115054
48,48,28.070358,0.0772274305807652,0.51206157853006,0.142707216862316,0.936765142491473
49,49,28.072024,-0.3645243742707,-0.635145893435887,2.06807369968177,-0.28505122300599
50,50,28.073691,-0.236290751480654,-1.06603894413025,-0.127629220411003,-1.59098217683019
51,51,28.075358,1.09348725963282,0.469364686316009,0.141051646521084,0.764042144523758
52,52,28.077026,0.0977701338571412,-0.322142181348346,0.69821918870282,-0.549182427924856
53,53,28.078692,-0.204592552588732,0.0387450061589142,-1.41763844014908,1.57928084602638
54,54,28.080359,-0.265733328079065,0.962905601337093,-2.08870005639461,-0.377838713961671
55,55,28.082026,0.180117775758117,-0.635145893435887,0.293519914479261,-1.1821555320878
56,56,28.083693,-0.344534715786744,-0.883743316550995,-0.381548695131526,1.23902318674534
57,57,28.085358,-0.482821564982704,-0.551341878470032,-1.58596911680618,-0.956987828053802
58,58,28.087024,1.88880933256524,0.367424289391148,0.961426047503056,0.449001378101965
59,59,28.088692,0.694989379072806,0.447928184116016,-1.04426846406805,0.112153934047438
60,60,28.090358,1.86683307897167,-0.838065209946168,0.978200607994516,1.06550691287308
61,61,28.092023,-0.160094277514329,-0.424033393788846,0.383487639294417,1.2573982582171
62,62,28.093692,-0.101289606888614,0.261407926649413,0.73023646469186,1.32695622938266
63,63,28.09536,1.00761977870429,-0.714951685802084,1.21978814318598,-0.513173032341162
64,64,28.097025,0.276621908964039,-0.265373766818275,-0.00730604190344348,-1.53401501319869
65,65,28.098692,0.0456092776456416,-0.191882627605507,1.08208615926603,-1.63803360728924
66,66,28.100359,-0.227325604319302,1.46699579495545,-1.30200139974449,0.664200992926316
67,67,28.102026,-2.44364169458885,-0.377197071907134,0.259645599079316,0.438163678403066
68,68,28.103691,0.0490521270165657,-0.370406439872793,0.69488656416866,0.6612634483486
69,69,28.105357,-0.195369075294079,1.63025972430071,-0.879383287174563,-0.143667582859651
70,70,28.107024,-0.256821229556355,1.12283069749238,0.785264955127367,-0.542296703369446
71,71,28.108692,0.0685242520052975,1.68011057909486,-0.621027698471181,0.383925756499493
72,72,28.110357,0.0598792886711371,0.662880246735745,-0.986572544788494,1.24521551725958
73,73,28.112024,2.65961551200206,1.74795343558748,0.086105467058383,0.172108928203416
74,74,28.113693,-0.555172012647524,-0.401536727961435,0.877061280297946,0.455926348121829
75,75,28.115359,-2.44364169458885,-0.69254894647384,1.0462756696921,1.33359138674195
76,76,28.117025,-0.0577700755586926,-0.672502619925362,0.996980817417779,0.559800467150936
77,77,28.118692,0.0743203069679732,-0.316775678125693,-1.81260883714059,0.33039140658172
78,78,28.12036,0.228416050708866,-0.686466571014296,1.101923946065,1.59130246494522
79,79,28.122023,-0.334394348441498,0.533655153760754,1.17815784820396,-0.697949390614357
80,80,28.123691,1.20518171406025,0.261407926649413,-0.0566957071402393,0.535270671807802
81,81,28.125358,-0.197683131136051,0.776307283334021,0.687341636381476,0.0316673517114754
82,82,28.127024,-0.350570908619813,-0.980627231164304,-1.18810491454338,0.657888855928289
83,83,28.128692,-0.476908897614784,-0.551341878470032,0.96803619590138,0.304913078551586
84,84,28.130358,-0.505650489938802,1.74795343558748,-1.16459872142747,0.533367482416273
85,85,28.132026,-0.086113621170271,-0.572500726322827,-1.6983824434399,-1.30198935832259
86,86,28.133693,1.18138863555452,-0.0548326253703088,0.819716552441563,-0.90908766051736
87,87,28.135359,-0.3645243742707,-0.0548326253703088,-1.25114021239351,-0.369728444661572
88,88,28.137025,-0.501406598847487,-0.71346469604619,0.691461744544313,1.01548895657025
89,89,28.138693,1.15285225195612,-0.514120329982736,1.58954439630783,-0.293761214755183
90,90,28.140358,-2.44364169458885,-1.07161218084685,0.287343075276814,-1.45305472516872
91,91,28.142023,-0.220554444064726,-0.476073751435193,1.13161238798631,0.67114735388065
92,92,28.143692,-1.39054253314692,-1.22215160810906,1.00027310176998,0.946454804537924
93,93,28.145358,0.261525969202494,0.0303043140040797,1.03695330093734,-0.408075317358815
94,94,28.147024,0.0432915833510878,1.48584773183209,-0.774208093956711,-0.0699852152683135
95,95,28.148692,0.0343046054742459,-1.07601657209155,-0.602879778896114,-0.0185642767596686
96,96,28.15036,0.196106591783216,0.912324912258875,0.566400457105499,1.41849554206122
97,97,28.152026,-0.420407367473296,1.74795343558748,-2.28782406319047,1.31210954079961
98,98,28.153692,-0.40719614614908,1.74795343558748,0.738749943246287,0.447963659018826
99,99,28.155359,0.486655222696254,1.42403394116436,-1.70662737384814,-0.959237585085266
100,100,28.157024,-0.0233866986614641,1.31915992773681,1.662861517819,-0.373534737190862
101,101,28.158692,-0.350570908619813,-1.60144965872999,0.128834908350736,-0.841676459384236
102,102,28.160357,-0.368479372227026,-1.10744415658921,-0.0214564581024151,0.779520296942541
103,103,28.162023,-0.476908897614784,-0.604363387249565,1.68007935663177,-0.913715778948417
104,104,28.163692,-0.254403914430114,-0.563558669746766,0.820973821445975,-0.38869124930867
105,105,28.165358,-0.388017862590848,-0.806853688128517,-0.611131819068225,0.430079802755985
106,106,28.167025,1.88880933256524,0.437710504139111,0.324428840104955,1.092268869479
107,107,28.168692,-0.14325188051356,1.2610270404148,-1.70285402123407,1.02649165972739
108,108,28.17036,-1.47338645998004,-0.607261463995809,-1.14773143261353,0.274321282137704
109,109,28.172025,-0.216017293695325,-1.94592858493521,-0.204423441494983,-0.0918513217472203
110,110,28.173692,-0.126661446354074,0.662880246735745,-0.440619511367529,-0.284250615531158
111,111,28.175358,0.391516964589509,0.30813191751523,-1.43354352288723,1.13900961386562
112,112,28.177024,2.13051173756873,1.58126563149219,-0.482790071123647,1.62447540536733
113,113,28.178691,-0.462631609684126,1.50152330297679,0.0331312424291427,0.386942482036258
114,114,28.180357,-0.370447775073735,-1.12359224783495,-1.08695309066401,-1.01329903177946
115,115,28.182024,-0.628952554099588,1.74795343558748,-1.02443666647234,0.990074111313389
116,116,28.183692,-0.636462320228253,-0.443738919458591,0.985966788542142,-0.70846545001228
117,117,28.185359,1.81021875680015,-0.256309225010193,-1.39981607820724,0.422217168023894
118,118,28.187025,-0.558432066160743,1.74795343558748,-0.667584825038547,-0.647510343416022
119,119,28.188693,2.70509616927353,1.66338785441216,0.83218506898897,1.56109760293471
120,120,28.19036,-0.370447775073735,-0.956980600360611,-0.675848674219326,-0.763724271514229
121,121,28.192024,0.288614248673379,0.110139299741639,0.530251171827143,-0.481485813073329
122,122,28.193692,-0.462631609684126,-0.301072182886654,0.552421115735654,1.28810623845652
123,123,28.195358,-0.561684842768798,-0.703782048063356,-0.654434409956419,-0.608410647831435
124,124,28.197024,-1.47338645998004,-0.817328396701114,1.14208622936789,1.03962948865828
