"X",".groups","time","HR1","HR2","Resp1","Resp2"
1,1,6.9198917,-1.64126186535829,0.974018527399869,1.31899889372251,-1.12882037494198
2,2,6.9215583,0.112742600045015,-0.00418389409611989,1.0409371518252,-1.2768998405357
3,3,6.923225,-0.435689831575113,-1.32857345940583,0.729638499752554,0.917908541537075
4,4,6.9248917,-1.50359626479124,-1.30760628858241,1.38957117879196,-0.134209173145837
5,5,6.9265583,-0.479571911320885,1.23033668196074,1.6445995835595,0.220165968894612
6,6,6.928225,-2.25186837371843,-1.5349568643743,0.860041927357041,1.15424412547322
7,7,6.9298917,-0.0943334977653941,-0.177184579910734,-1.59183343817875,-0.0648791510302032
8,8,6.9315583,-0.862783790380085,-1.45310523308383,-0.466418979868298,-0.859597629256571
9,9,6.933225,-1.69953427317421,0.670867476327184,1.00173340624399,0.0740529455171256
10,10,6.9348917,-0.810714755457864,0.0708877304608245,-1.65263854438353,1.51761459294629
11,11,6.9365583,1.07343890595049,0.725175330262711,0.145678947240524,-1.97011376969866
12,12,6.938225,-0.821225246484393,-1.22314435469954,1.53273233712038,-0.134209173145837
13,13,6.9398917,-0.975451887808374,-0.557144293265491,0.83290363991181,1.36500696813055
14,14,6.9415583,-0.0943334977653941,1.06150502228657,-1.28507907073961,-0.454376673749011
15,15,6.943225,0.65400169951054,1.05863301143425,-0.893320236160275,-0.440037574392177
16,16,6.9448917,-1.08278676872172,-0.672302707634394,0.911192444655259,1.01337211608829
17,17,6.9465583,0.112742600045015,-1.52257386007619,0.236197866698838,-0.323033962478029
18,18,6.948225,-0.652464810447172,0.0457847555299525,0.0967414096864176,0.4657215219838
19,19,6.9498917,-0.457662059848671,-0.603417839221791,0.995480469550595,0.991868708280189
20,20,6.9515583,0.232318928222192,1.31762926865486,0.182845254554455,-0.541675911756406
21,21,6.953225,-0.209293231095686,0.378394935859799,1.11396471084255,0.0158012556526045
22,22,6.9548917,1.65775359254397,0.64384914949409,0.612748245171469,1.53098048188043
23,23,6.9565583,0.378358614369722,1.28117656245207,1.47732307439114,-0.874204823051855
