"X",".groups","time","HR1","HR2","Resp1","Resp2"
1,1,13.035543,-0.148392769639887,-0.479405288936051,1.61728605558443,1.44784962859661
2,2,13.037208,1.16067789345713,-1.32939621049131,-1.33626196101548,0.237856841800849
3,3,13.038875,0.090223145509956,-0.346009607081699,0.180047978470857,0.291083367026673
4,4,13.040541,-1.2275288946772,1.16583090215689,-1.36175774985502,0.99443527882961
5,5,13.042208,-0.809043157215384,2.20507187939362,1.31370600407052,0.774109435184912
6,6,13.043875,0.383893385092356,0.3474624116291,-0.549060552497597,0.297057350018439
7,7,13.045542,0.599215175086089,-0.893808200185376,-0.751486339290431,1.07250728796284
8,8,13.047209,1.09243588572028,0.607484681723398,0.384577331647842,0.479035500975239
9,9,13.048874,0.974429532462811,1.70833549282552,0.892860495848849,-0.645073969559151
10,10,13.050541,0.104244186812756,-0.59674486811678,-1.35753903704957,1.05417145109526
11,11,13.052208,-0.0190092353242044,-0.503020032191402,-1.28560961526095,0.351352464650684
12,12,13.053877,0.0628397695427433,-0.689368498398126,0.814282229401254,1.10742824748593
13,13,13.055542,0.256687723125076,-0.871364580392726,0.478297599925897,0.968103951127866
14,14,13.057208,0.0354375733858618,-0.795481897818865,0.794412422645015,-0.389697115025357
15,15,13.058875,-0.797111156965752,-0.245449080819628,-1.2591253544506,1.17642747808173
16,16,13.060541,1.50423593900438,0.826467289793735,1.19307247460962,0.248670799178914
17,17,13.062208,0.284729805730675,-0.336248555211911,-1.07749744070013,-0.588136792754514
18,18,13.063877,0.384514451351405,-1.4500437764678,-0.158115929776974,0.487165587944524
19,19,13.065541,0.270972247083228,-1.68064585202814,1.12817122580949,-0.0413369685320374
20,20,13.067207,-0.429383471039037,-1.3082111114347,0.80249939422264,-1.84790448229015
21,21,13.068875,-0.596469114913206,1.28198187842025,0.472108811193597,0.943745499054485
22,22,13.070542,0.528168959088681,-0.165911269480314,1.03886646249877,-0.596915430559422
23,23,13.072208,-0.427030947330513,1.91805923375865,1.25325754905218,-0.390646694261605
24,24,13.073876,-0.772249686414078,0.661705950100966,0.562652321564933,0.266181853713463
25,25,13.075541,-1.30186864386654,0.848308917167647,1.14611856111886,-0.425270646981562
26,26,13.077207,0.036115100213915,0.211697389694611,-1.12212921986926,1.13392892811561
27,27,13.078876,-0.1186425765037,0.580496403717284,-0.789783838140552,-1.64642140151655
28,28,13.080542,0.731389367125769,1.02279652461542,-0.39572077458028,1.87511268993879
29,29,13.082209,-1.30186864386654,-0.960771991015313,-1.32188372369319,1.34909552347688
30,30,13.083875,-0.494331945583953,0.826467289793735,-1.07000797798464,-2.6586919290012
31,31,13.085541,-0.647076604930963,-0.336248555211911,-1.23720611272022,0.292800780227822
32,32,13.087208,-1.63280285899196,-0.141282717854268,-0.303989447162319,0.801398822052461
33,33,13.088876,1.56465326468478,0.580496403717284,1.10413137988103,-1.25582647453978
34,34,13.090542,0.657595403436806,-1.66045708188756,1.52902606116358,-1.39342798040231
35,35,13.092209,0.284729805730675,0.526799518979729,0.412029136143677,-0.395647487054464
36,36,13.093875,-2.89908168043662,-0.841156412042372,-0.439024891963281,1.43161438947236
37,37,13.09554,0.426351732983787,1.19155996024878,-1.17116229744771,-1.83105121370764
38,38,13.097209,-0.297213043037289,0.135399570072407,-1.40339670000561,1.05257071881325
39,39,13.098876,0.454901960710426,-0.214941139821733,0.809524880642523,-1.03140400149257
40,40,13.100542,1.58065042590274,-0.744623152135619,0.337696751374138,-1.66056432265701
41,41,13.102207,-0.529299857987445,0.109267785344981,0.142077878852781,1.52257714259432
42,42,13.103875,-0.596469114913206,-0.336248555211911,1.44218115991476,0.405503411381828
43,43,13.105541,-0.672276838896665,-0.735269546354122,0.622084243024271,-1.17919420640791
44,44,13.107208,0.215320946234398,-0.384264617182633,-0.980457908472777,-1.92583062207718
45,45,13.108876,-0.734910430112395,0.500090912248289,0.377821706413617,0.69720088694468
46,46,13.110542,0.118453430012236,0.654445334221315,0.439001358664753,-0.237616720856194
47,47,13.112207,0.834994511249145,-0.336248555211911,1.46106513915959,1.00400511134957
48,48,13.113875,-1.92933376740392,-1.35052887118393,-1.21073861138181,0.921227996924267
49,49,13.115543,-0.6631317323331,0.743684592490006,0.832525070414901,0.556537007379859
50,50,13.117208,1.03174077404038,-0.59674486811678,0.808706289922115,0.491178132294465
51,51,13.118876,0.160083689558269,-0.141282717854268,-0.285826306280696,1.50028318487319
52,52,13.120541,-0.0459597469290504,-1.32939621049131,1.5266040058596,-0.95948919460163
53,53,13.122208,0.985499568025638,0.826467289793735,1.28672849263066,0.956193403288433
54,54,13.123875,-0.100067792225089,-0.239359937991774,-1.2678050344386,0.876438728648237
55,55,13.125543,1.29420713915292,-0.455720627862033,-1.13071600690473,1.00266122903689
56,56,13.127208,-1.4060195734903,-1.3082111114347,0.131762760745923,-1.97756724551662
57,57,13.128875,-0.126924202881593,-0.620010022278786,-0.705706788948593,-0.834016581116667
58,58,13.13054,-1.4060195734903,-1.47606631460356,-0.0739155847713271,0.892192258641024
59,59,13.132208,-1.92933376740392,-1.11474850717844,0.190240053419382,0.756617988212803
60,60,13.133876,0.542359382098495,-0.689368498398126,-0.733954247269441,0.539420151287416
61,61,13.135542,0.0226586646011608,0.910054042012152,-0.215024232690179,1.13264470556484
62,62,13.137208,-0.793785253047592,-0.620010022278786,0.60959467607316,1.12850745529805
63,63,13.138875,1.95987724771672,1.28198187842025,1.39326862841754,0.40559489817549
64,64,13.14054,0.145366301237744,-0.336248555211911,0.690536251243558,0.276674811182987
