"X",".groups","time","HR1","HR2","Resp1","Resp2"
1,1,28.213792,-0.318662154023707,0.913199224798461,1.34485195782395,1.1928381425015
2,2,28.215458,0.0497276048426998,0.16756063757871,-0.933170085021933,-1.66063973899944
3,3,28.217123,0.754187513729302,0.0787792266266722,-2.72005816995182,-1.50531865390656
4,4,28.218793,-0.12748133147401,-0.812479664271022,0.855436847102134,0.551390759564637
5,5,28.22046,1.26409514216993,0.563397334028004,0.408021320361084,0.156565433589332
6,6,28.222125,0.198216291351422,-0.0809130653579818,1.50141220078662,2.25220995419175
7,7,28.223792,0.145459529953473,-2.46409575372796,-0.407566560119846,-0.571242891459205
8,8,28.225459,1.00087873507339,-0.038186759230773,-0.951185283269655,0.153531304417118
9,9,28.227125,0.685245737604935,-1.75428289283242,-1.32697165933294,0.703157937606661
10,10,28.228791,-0.0957862658751875,-0.295335617943022,0.238440500902534,-1.99068061038091
11,11,28.230457,-0.829772313932321,-0.972743890164957,-2.23205141671502,1.00726505143967
12,12,28.232124,0.616942622497809,0.720604629611503,-2.50471604023884,1.53650345678348
13,13,28.233792,0.2936120790847,-0.812479664271022,-0.631025172438499,0.405983453728699
14,14,28.235457,-1.52339532183715,0.408851914963346,-2.3086643511844,-0.812522384867457
15,15,28.237125,-0.70671594947361,1.69312904481979,0.924619778689638,1.42604011986089
16,16,28.238793,0.0809102290095319,0.816432184289893,2.15722499873424,0.172116716988373
17,17,28.240459,-2.08234136000586,-0.379220115586215,-0.44252046414089,0.0173793683172068
18,18,28.242125,-0.799506672531298,-0.943256091832117,-0.337016877917815,0.257410376879102
19,19,28.243792,-0.0957862658751875,0.439541785415901,0.132582011630374,-0.614389464662399
20,20,28.245459,1.94876933274237,0.752390566865936,-0.535749168174713,0.133078454624711
21,21,28.247123,0.494706265171499,0.408851914963346,-0.0913576218603696,-1.32699098333603
22,22,28.248791,-0.126240312276296,0.317565208464162,0.0520009696607374,-1.69004922927595
23,23,28.250458,-3.1471741513056,-0.406934947576532,-1.86777454827318,-0.391915936947902
