"X",".groups","time","HR1","HR2","Resp1","Resp2"
1,1,7.547825,-1.02288705856741,0.178469212423475,0.225603158865258,-2.21179984338736
2,2,7.5494917,0.675231888702521,-0.982131846508338,-0.379189000334115,0.147005305831593
3,3,7.5511583,-1.67254205052951,-0.235225939159286,0.598339427442112,0.327070863736088
4,4,7.552825,-0.160901247495348,-0.258436097003624,-0.548546272474695,-3.54911991566183
5,5,7.5544917,-0.877105570108871,2.58653997524069,-0.526253571947691,1.5007894953125
6,6,7.5561583,0.169846592201988,-0.428756497642588,0.240240725648749,0.0907378032491578
7,7,7.557825,-1.28293574656798,1.71802588412738,1.08454564911506,0.987386140335941
8,8,7.5594917,1.87512880024946,0.0281913013229497,0.639713888764521,0.583281614197945
9,9,7.5611583,-0.177287460180519,0.229641030571004,0.801503778647136,1.30386173911218
10,10,7.562825,0.161019344501617,-1.40904502576462,0.580885984669017,0.196130696730721
11,11,7.5644917,1.62938634128052,-0.235225939159286,0.542913987067417,-0.506625181104752
12,12,7.5661583,0.143872162187104,-0.0208493282217112,-0.119974223214446,0.17815663073254
13,13,7.567825,0.0229287224303025,1.35182246545441,0.164404872317782,0.761361165935933
14,14,7.5694917,0.126116204169118,1.41922066449892,-0.110253454253762,0.429724987197222
15,15,7.5711583,-0.274498793763566,-1.22897705758139,0.380939855476552,-0.303422083518732
16,16,7.572825,-0.7484103863945,-0.462051952372625,0.768068277968597,1.11821337719738
17,17,7.5744917,2.14136670790202,0.943309246553245,-1.6621213628314,0.705124522624391
18,18,7.5761583,-0.961218079805506,-1.32003587553668,-0.0744896262957844,-0.93250662610265
19,19,7.577825,-0.328892902868954,-0.20245955491137,1.06826174066389,-0.400169402355095
20,20,7.5794917,-0.524695461629589,-0.852921258809925,-0.302182884453126,-0.203925408132871
21,21,7.5811583,-0.621440067173308,-1.07885054239255,0.289064050106522,0.647226771069026
22,22,7.582825,0.161019344501617,-0.372705072803248,-0.981964331822049,1.03868603968179
23,23,7.5844917,-0.409981826571669,-0.802145399200634,0.242336930222637,0.466087365017871
24,24,7.5861583,0.667419267174607,-0.235225939159286,-0.243152168832931,0.723622495765115
25,25,7.587825,-0.065475655975824,-0.771388737451061,-0.147473192232355,0.592556440056924
26,26,7.5894917,-0.177287460180519,-0.656653928077039,0.715770577265551,-0.724011530989998
27,27,7.5911583,-0.787432908987174,0.10173771174806,0.132418727606997,0.17107382488636
28,28,7.592825,1.25498928364411,0.919668658486163,-0.119974223214446,-1.90814076525263
29,29,7.5944917,-0.834470978342253,0.115267242217141,-0.800746772798502,0.271690341432936
30,30,7.5961583,0.169846592201988,-1.00165027327558,-0.803956802244983,-0.203925408132871
31,31,7.597825,0.172890470719358,1.8915838281084,1.28530939640213,-0.37606511851832
32,32,7.5994917,-0.929764668459357,-1.06927766243869,0.846755872522889,0.979006661393372
33,33,7.6011583,2.04345528225997,-0.624814203266993,0.797982249632658,-1.2650737586088
34,34,7.602825,-0.685605026319449,-0.0572775137395689,0.949641394359939,0.784247031646792
35,35,7.6044917,-0.160901247495348,-0.690213743360548,-1.37895187038968,-0.773399396915921
36,36,7.6061583,2.04345528225997,0.904890088338412,1.05133680943135,-0.217699099443359
37,37,7.607825,0.0229287224303025,0.0463369165464438,-0.525460713608341,0.739607325685712
38,38,7.6094917,-1.50983659751441,-1.4615095320811,0.796803430402511,0.414033651124138
39,39,7.6111583,-0.696796353001644,1.22464989964399,-1.85465139915281,0.638981197235088
40,40,7.612825,-1.53452245229027,-1.35588176908654,0.988217093052993,0.551401107685398
41,41,7.6144917,0.972111506763262,-0.913060373264598,-2.34360249457602,0.774811760927923
42,42,7.6161583,0.667419267174607,-1.47494743320173,1.19425812729362,-0.203925408132871
43,43,7.617825,-0.177287460180519,-0.081407692893342,-1.95116874834873,0.429271593294098
44,44,7.6194917,-0.7484103863945,1.02437640017128,1.16504216225943,0.670917779673684
45,45,7.6211583,0.0915174516883552,-1.27475685210528,0.748903317113244,-0.571455129620672
46,46,7.622825,-1.21809768441903,0.0653065913630445,-2.74172989217067,-0.202253407252617
47,47,7.6244917,1.56607366811924,0.716541928370279,1.25300046458787,0.802421741277667
48,48,7.6261583,-1.33438743977324,0.576349314155453,-0.735374282805649,-0.372457263871704
49,49,7.627825,-1.30873769013355,1.964533365859,-0.119974223214446,-1.085659202902
50,50,7.6294917,-0.762513690191645,1.71802588412738,-0.1008633170719,0.631953260962627
51,51,7.6311583,0.0400759047448153,-1.19195493425618,0.808737632437203,-3.41028570550517
52,52,7.632825,-0.37541351287608,-0.942803846989858,0.650877079302739,-0.507131100288788
53,53,7.6344917,2.00621850173082,0.10173771174806,-1.15028733800951,-0.6902700470013
54,54,7.6361583,-2.0293759291207,0.281383494847169,1.13897141437119,-0.203925408132871
55,55,7.637825,0.106330993806219,0.242521328903085,0.0106369610819606,0.345214519523113
56,56,7.6394917,-1.25699175533827,-0.982131846508338,-3.11508861371245,-0.87121194593582
57,57,7.6411583,0.655852528808604,0.919668658486163,-1.36911915258257,0.124345028006444
58,58,7.642825,-0.704182831537127,-1.40904502576462,-1.29993111148154,0.551770251498379
59,59,7.6444917,-1.26998911660744,0.904890088338412,-1.62524662291321,-0.869063617280392
60,60,7.6461583,2.00621850173082,0.242521328903085,-1.21639206135273,-0.425927993067954
61,61,7.647825,-0.160901247495348,0.919668658486163,0.924623482241262,0.870599716072591
62,62,7.6494917,-0.891229166429463,-0.338734159390335,-0.0331381041583974,-0.0472053752329484
63,63,7.6511583,-0.961218079805506,2.37509578665394,0.407204676152337,0.360986953604447
64,64,7.652825,-0.0798630551012561,-0.771388737451061,-1.08932681793532,0.10354945956675
65,65,7.6544917,0.561492294770158,-0.972337695606637,-0.545745689275102,1.20457209338483
66,66,7.6561583,-0.274468354978393,-1.2012483140654,0.128830201607701,0.859509874761235
67,67,7.657825,2.2162461194293,0.919668658486163,0.111528412335564,0.13675066115289
68,68,7.6594917,-0.094808498621539,2.87975658947711,0.322338066204808,-3.45796320120615
69,69,7.6611583,-1.28293574656798,0.32056009845397,0.645986481468073,-0.0677755464684289
70,70,7.662825,-2.17850568394835,-1.35588176908654,-0.314790151305405,1.43419639507707
71,71,7.6644917,1.89795788912973,0.759386971375459,0.421877926112525,-0.118365223391552
72,72,7.6661583,0.0488016898279402,-0.0572775137395689,0.667714259049726,0.553441205133799
73,73,7.667825,0.651346573976725,0.281383494847169,1.13133685307138,-0.0292884942266685
74,74,7.6694917,-0.81318807828619,-0.081407692893342,0.861980027037582,0.876653970356374
75,75,7.6711583,1.53928753716639,-0.624814203266993,-1.36197232204995,1.28781620242917
76,76,7.672825,-0.621440067173308,-1.40904502576462,0.194434086078011,1.23069471914086
77,77,7.6744917,0.735399220729185,-1.21050675635655,0.00919889264969239,-0.729485082285249
78,78,7.6761583,-1.76961133644842,0.0902170417539323,0.723659108113783,-0.513776786313921
79,79,7.677825,0.655852528808604,0.535053167785145,-1.94048072664305,-0.921827761789912
80,80,7.6794917,-0.094808498621539,0.964283869074051,-1.16754998502149,-3.19257526159486
81,81,7.6811583,0.43649035032353,-1.29293600734612,0.151290030482702,1.03464561549728
82,82,7.682825,-1.2232554351041,0.535053167785145,-0.806284947467398,-0.697790968882065
83,83,7.6844917,0.907273850464782,-0.802145399200634,0.865675056395896,1.07719307845763
84,84,7.6861583,-0.110981639810493,1.25616354095195,0.222807127091265,-0.203925408132871
85,85,7.687825,-0.573417810430945,-0.624814203266993,0.961542462016271,0.955340480297957
86,86,7.6894917,0.980532903994651,0.994236967907789,0.78231660683486,-0.0752536506243965
87,87,7.6911583,0.00598446535028048,1.76993139015459,1.07095600256149,0.881021744082812
88,88,7.692825,-2.17850568394835,-1.00165027327558,-0.0539450373128556,1.14852632614357
89,89,7.6944917,-1.10640093882229,0.191209760683239,-0.864017414449726,-0.803367916706055
90,90,7.6961583,1.49312711945049,0.32056009845397,0.200766575542446,-0.169561734451258
91,91,7.697825,0.161019344501617,-0.913060373264598,-0.236941657574548,0.803083250415013
92,92,7.6994917,0.0232331102820394,0.0902170417539323,1.72761238468986,-0.822063972899365
93,93,7.7011583,-0.834470978342253,2.37884108859209,0.306597780027186,0.939695413673917
94,94,7.702825,1.53928753716639,0.10173771174806,0.642709090922727,-0.0526946363487036
95,95,7.7044917,-1.04380865024346,-0.093426199112789,0.0212386877582838,-0.938418336238536
96,96,7.7061583,0.448665864393007,0.0989318562637545,1.09042481658983,-0.203925408132871
97,97,7.707825,1.91064071628543,2.79602300447922,-2.12287109701495,1.11659126137403
98,98,7.7094917,-0.360884066086505,2.73406713908439,-1.93794631081249,-0.127136657880516
99,99,7.7111583,0.762591202151016,-0.093426199112789,0.806966945822158,0.173153303901147
100,100,7.712825,0.0456303742633106,-0.688249090260528,0.833956171396285,-2.64829675857174
101,101,7.7144917,-0.360884066086505,1.44925155753958,-1.63665322369247,-0.67830042461005
102,102,7.7161583,1.65231689277803,-0.38397824530366,-0.712384303876874,-3.17647512774027
103,103,7.717825,1.65231689277803,-0.258436097003624,0.369914482105472,0.640141630347368
104,104,7.7194917,1.30846008293256,-0.00863284273314551,-2.40673987048571,0.920336494115483
105,105,7.7211583,-0.295653749459282,-0.428756497642588,0.342649076025997,0.682014508867699
106,106,7.722825,0.589090126660973,0.0902170417539323,-2.12374260398865,0.866622567013526
107,107,7.7244917,-0.290519741026654,-1.26564980572581,-0.809546316994634,-0.0688087171928125
108,108,7.7261583,0.893680903632383,-0.750752310105267,0.323103798047588,-0.359516190815526
109,109,7.727825,-0.685605026319449,-0.924488901262071,0.857736459866076,0.83833430533759
110,110,7.7294917,-0.102955946786363,2.81686905693349,-0.0339045642292721,0.925321998064065
111,111,7.7311583,-0.139888339463777,-0.0572775137395689,-0.10002403419144,0.147447138209645
112,112,7.732825,1.23530553589845,2.80052761514364,0.13342495677843,0.0373786604759956
113,113,7.7344917,0.972111506763262,-0.842812670245506,-1.57882736145685,0.645256369653626
114,114,7.7361583,0.647735519428953,2.51209744088415,0.806537655359659,0.701386114582893
115,115,7.737825,-2.17850568394835,-0.688249090260528,1.17612816061949,1.4406065232982
116,116,7.7394917,-1.97482536465952,0.208724404330209,0.714892880353035,-0.226525170018495
117,117,7.7411583,0.448665864393007,0.521369306537228,-0.607066864313752,-0.203925408132871
118,118,7.742825,-0.102955946786363,-0.771388737451061,-0.273710440304789,0.0320346753124457
